filename,video_id,true_shot,true_text,joint_wrong_count,shot_wrong_count,text_wrong_count,joint_wrong_models,shot_wrong_models,text_wrong_models,pred_summary
0138_cut_002.jpg,138,object,0,3,2,1,"siglip2_single, cradiov4, clip_dinov2_shot_siglip2_text","siglip2_single, cradiov4",clip_dinov2_shot_siglip2_text,clip_dinov2_focal:object/0; dinov3_single:object/0; siglip2_single:space/0; clip_dinov3:object/0; dinov3_siglip2:object/0; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:object/1
0194_cut_001.jpg,194,medium,1,3,1,3,"clip_dinov2_focal, dinov3_single, clip_dinov3",dinov3_single,"clip_dinov2_focal, dinov3_single, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:close-up/0; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0031_cut_003.jpg,31,wide,1,3,1,2,"dinov3_single, siglip2_single, dinov3_siglip2",dinov3_single,"siglip2_single, dinov3_siglip2",clip_dinov2_focal:wide/1; dinov3_single:medium/1; siglip2_single:wide/0; clip_dinov3:wide/1; dinov3_siglip2:wide/0; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0075_cut_008.jpg,75,medium,1,3,1,2,"clip_dinov2_focal, clip_dinov3, cradiov4",cradiov4,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:medium/1
0106_cut_005.jpg,106,space,1,3,1,2,"dinov3_single, siglip2_single, dinov3_siglip2",dinov3_single,"siglip2_single, dinov3_siglip2",clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:space/0; clip_dinov3:space/1; dinov3_siglip2:space/0; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0106_cut_007.jpg,106,space,1,3,1,2,"dinov3_single, siglip2_single, dinov3_siglip2",dinov3_single,"siglip2_single, dinov3_siglip2",clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:space/0; clip_dinov3:space/1; dinov3_siglip2:space/0; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0114_cut_009.jpg,114,medium,1,3,1,2,"clip_dinov2_focal, clip_dinov3, cradiov4",cradiov4,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:medium/1
0019_cut_004.jpg,19,wide,1,3,0,3,"clip_dinov2_focal, dinov3_single, clip_dinov3",,"clip_dinov2_focal, dinov3_single, clip_dinov3",clip_dinov2_focal:wide/0; dinov3_single:wide/0; siglip2_single:wide/1; clip_dinov3:wide/0; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0025_cut_005.jpg,25,medium,0,3,0,3,"clip_dinov2_focal, dinov3_single, clip_dinov3",,"clip_dinov2_focal, dinov3_single, clip_dinov3",clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/0; clip_dinov3:medium/1; dinov3_siglip2:medium/0; cradiov4:medium/0; clip_dinov2_shot_siglip2_text:medium/0
0075_cut_009.jpg,75,medium,1,3,0,3,"siglip2_single, dinov3_siglip2, clip_dinov2_shot_siglip2_text",,"siglip2_single, dinov3_siglip2, clip_dinov2_shot_siglip2_text",clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/0; clip_dinov3:medium/1; dinov3_siglip2:medium/0; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/0
0100_cut_006.jpg,100,object,1,3,0,3,"clip_dinov2_focal, dinov3_single, clip_dinov3",,"clip_dinov2_focal, dinov3_single, clip_dinov3",clip_dinov2_focal:object/0; dinov3_single:object/0; siglip2_single:object/1; clip_dinov3:object/0; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0185_cut_002.jpg,185,close-up,0,3,0,3,"clip_dinov2_focal, dinov3_single, clip_dinov3",,"clip_dinov2_focal, dinov3_single, clip_dinov3",clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/1; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0185_cut_003.jpg,185,close-up,0,3,0,3,"clip_dinov2_focal, dinov3_single, clip_dinov3",,"clip_dinov2_focal, dinov3_single, clip_dinov3",clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/1; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0030_cut_007.jpg,30,medium,1,2,2,0,"clip_dinov2_focal, clip_dinov2_shot_siglip2_text","clip_dinov2_focal, clip_dinov2_shot_siglip2_text",,clip_dinov2_focal:wide/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:wide/1
0030_cut_018.jpg,30,wide,1,2,2,0,"clip_dinov2_focal, clip_dinov2_shot_siglip2_text","clip_dinov2_focal, clip_dinov2_shot_siglip2_text",,clip_dinov2_focal:medium/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:medium/1
0056_cut_017.jpg,56,object,1,2,2,0,"clip_dinov2_focal, clip_dinov2_shot_siglip2_text","clip_dinov2_focal, clip_dinov2_shot_siglip2_text",,clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_030.jpg,56,space,1,2,2,0,"dinov3_single, clip_dinov3","dinov3_single, clip_dinov3",,clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:space/1; clip_dinov3:object/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0100_cut_007.jpg,100,object,1,2,2,0,"clip_dinov2_focal, clip_dinov2_shot_siglip2_text","clip_dinov2_focal, clip_dinov2_shot_siglip2_text",,clip_dinov2_focal:close-up/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:close-up/1
0100_cut_010.jpg,100,object,1,2,2,0,"clip_dinov2_focal, clip_dinov2_shot_siglip2_text","clip_dinov2_focal, clip_dinov2_shot_siglip2_text",,clip_dinov2_focal:wide/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:wide/1
0119_cut_009.jpg,119,wide,1,2,2,0,"dinov3_single, clip_dinov3","dinov3_single, clip_dinov3",,clip_dinov2_focal:wide/1; dinov3_single:medium/1; siglip2_single:wide/1; clip_dinov3:medium/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0138_cut_003.jpg,138,medium,0,2,2,0,"siglip2_single, cradiov4","siglip2_single, cradiov4",,clip_dinov2_focal:medium/0; dinov3_single:medium/0; siglip2_single:wide/0; clip_dinov3:medium/0; dinov3_siglip2:medium/0; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:medium/0
0210_cut_006.jpg,210,close-up,1,2,2,0,"siglip2_single, dinov3_siglip2","siglip2_single, dinov3_siglip2",,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:object/1; clip_dinov3:close-up/1; dinov3_siglip2:object/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_022.jpg,210,close-up,1,2,2,0,"dinov3_single, clip_dinov3","dinov3_single, clip_dinov3",,clip_dinov2_focal:close-up/1; dinov3_single:medium/1; siglip2_single:close-up/1; clip_dinov3:medium/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0219_cut_004.jpg,219,medium,1,2,2,0,"clip_dinov2_focal, clip_dinov2_shot_siglip2_text","clip_dinov2_focal, clip_dinov2_shot_siglip2_text",,clip_dinov2_focal:close-up/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:close-up/1
0138_cut_005.jpg,138,object,0,2,1,1,"dinov3_single, cradiov4",cradiov4,dinov3_single,clip_dinov2_focal:object/0; dinov3_single:object/1; siglip2_single:object/0; clip_dinov3:object/0; dinov3_siglip2:object/0; cradiov4:space/0; clip_dinov2_shot_siglip2_text:object/0
0138_cut_007.jpg,138,object,0,2,1,1,"dinov3_single, cradiov4",cradiov4,dinov3_single,clip_dinov2_focal:object/0; dinov3_single:object/1; siglip2_single:object/0; clip_dinov3:object/0; dinov3_siglip2:object/0; cradiov4:space/0; clip_dinov2_shot_siglip2_text:object/0
0025_cut_001.jpg,25,medium,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0025_cut_006.jpg,25,medium,0,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/1; dinov3_single:medium/0; siglip2_single:medium/0; clip_dinov3:medium/1; dinov3_siglip2:medium/0; cradiov4:medium/0; clip_dinov2_shot_siglip2_text:medium/0
0025_cut_011.jpg,25,close-up,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/0; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0075_cut_003.jpg,75,wide,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:wide/0; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/0; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0075_cut_005.jpg,75,medium,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0097_cut_001.jpg,97,close-up,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/0; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0106_cut_004.jpg,106,space,0,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:space/1; dinov3_single:space/0; siglip2_single:space/0; clip_dinov3:space/1; dinov3_siglip2:space/0; cradiov4:space/0; clip_dinov2_shot_siglip2_text:space/0
0139_cut_005.jpg,139,medium,0,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/1; dinov3_single:medium/0; siglip2_single:medium/0; clip_dinov3:medium/1; dinov3_siglip2:medium/0; cradiov4:medium/0; clip_dinov2_shot_siglip2_text:medium/0
0164_cut_001.jpg,164,medium,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0164_cut_002.jpg,164,medium,1,2,0,2,"clip_dinov2_focal, clip_dinov3",,"clip_dinov2_focal, clip_dinov3",clip_dinov2_focal:medium/0; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/0; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0106_cut_002.jpg,106,space,0,1,1,1,dinov3_single,dinov3_single,dinov3_single,clip_dinov2_focal:space/0; dinov3_single:object/1; siglip2_single:space/0; clip_dinov3:space/0; dinov3_siglip2:space/0; cradiov4:space/0; clip_dinov2_shot_siglip2_text:space/0
0030_cut_011.jpg,30,medium,0,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:medium/0; dinov3_single:medium/0; siglip2_single:medium/0; clip_dinov3:medium/0; dinov3_siglip2:medium/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:medium/0
0056_cut_002.jpg,56,wide,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:wide/1
0056_cut_003.jpg,56,space,1,1,1,0,dinov3_single,dinov3_single,,clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_007.jpg,56,space,1,1,1,0,dinov3_single,dinov3_single,,clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_009.jpg,56,space,1,1,1,0,dinov3_single,dinov3_single,,clip_dinov2_focal:space/1; dinov3_single:wide/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_027.jpg,56,object,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:object/1
0057_cut_003.jpg,57,medium,1,1,1,0,siglip2_single,siglip2_single,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:close-up/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0057_cut_004.jpg,57,medium,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:medium/1
0068_cut_005.jpg,68,object,1,1,1,0,siglip2_single,siglip2_single,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:close-up/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0075_cut_002.jpg,75,medium,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:medium/1
0097_cut_002.jpg,97,space,1,1,1,0,dinov3_single,dinov3_single,,clip_dinov2_focal:space/1; dinov3_single:object/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0100_cut_002.jpg,100,object,1,1,1,0,dinov3_single,dinov3_single,,clip_dinov2_focal:object/1; dinov3_single:medium/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0110_cut_002.jpg,110,wide,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:wide/1
0114_cut_005.jpg,114,close-up,1,1,1,0,dinov3_single,dinov3_single,,clip_dinov2_focal:close-up/1; dinov3_single:medium/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0119_cut_013.jpg,119,medium,0,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:medium/0; dinov3_single:medium/0; siglip2_single:medium/0; clip_dinov3:medium/0; dinov3_siglip2:medium/0; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:medium/0
0138_cut_004.jpg,138,wide,0,1,1,0,siglip2_single,siglip2_single,,clip_dinov2_focal:wide/0; dinov3_single:wide/0; siglip2_single:medium/0; clip_dinov3:wide/0; dinov3_siglip2:wide/0; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:wide/0
0144_cut_008.jpg,144,close-up,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:close-up/1
0144_cut_009.jpg,144,close-up,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:close-up/1
0157_cut_004.jpg,157,medium,1,1,1,0,siglip2_single,siglip2_single,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:close-up/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0157_cut_006.jpg,157,medium,1,1,1,0,siglip2_single,siglip2_single,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:close-up/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0189_cut_002.jpg,189,close-up,1,1,1,0,cradiov4,cradiov4,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_011.jpg,210,close-up,1,1,1,0,siglip2_single,siglip2_single,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:object/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0025_cut_010.jpg,25,medium,1,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:medium/1; dinov3_single:medium/0; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0068_cut_006.jpg,68,object,0,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:object/0; dinov3_single:object/1; siglip2_single:object/0; clip_dinov3:object/0; dinov3_siglip2:object/0; cradiov4:object/0; clip_dinov2_shot_siglip2_text:object/0
0075_cut_001.jpg,75,wide,1,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:wide/1; dinov3_single:wide/0; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0114_cut_001.jpg,114,close-up,0,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/0; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0114_cut_015.jpg,114,close-up,0,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/0; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0119_cut_010.jpg,119,wide,1,1,0,1,cradiov4,,cradiov4,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:wide/1
0185_cut_001.jpg,185,close-up,0,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/0; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0185_cut_004.jpg,185,close-up,0,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/0; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0185_cut_005.jpg,185,close-up,0,1,0,1,dinov3_single,,dinov3_single,clip_dinov2_focal:close-up/0; dinov3_single:close-up/1; siglip2_single:close-up/0; clip_dinov3:close-up/0; dinov3_siglip2:close-up/0; cradiov4:close-up/0; clip_dinov2_shot_siglip2_text:close-up/0
0006_cut_001.jpg,6,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0006_cut_002.jpg,6,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0006_cut_003.jpg,6,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0006_cut_004.jpg,6,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0006_cut_005.jpg,6,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0017_cut_001.jpg,17,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0017_cut_002.jpg,17,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0017_cut_004.jpg,17,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0017_cut_005.jpg,17,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0017_cut_007.jpg,17,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0017_cut_008.jpg,17,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0017_cut_009.jpg,17,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0017_cut_010.jpg,17,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0017_cut_011.jpg,17,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0017_cut_013.jpg,17,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0019_cut_003.jpg,19,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0020_cut_002.jpg,20,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0020_cut_003.jpg,20,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0020_cut_004.jpg,20,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0020_cut_005.jpg,20,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0020_cut_006.jpg,20,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0025_cut_004.jpg,25,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0025_cut_012.jpg,25,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0030_cut_005.jpg,30,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
